metadata_deputy_id,personal_apellidos,personal_nombre,personal_circunscripcion_asamblea,personal_fecha_eleccion_designacion,metadata_numero_registro,metadata_tipo_declaracion,seccion,actividad_cargo,actividad_descripcion,actividad_fecha,actividad_index,actividad_notas,actividad_remuneracion,actividad_tipo,firma_fecha_firma,firma_nombre,metadata_archivo_origen,metadata_numero_libro,metadata_tipo_documento,observaciones_extraccion,otros_intereses_texto,seccion_i_descripcion,seccion_ii_descripcion,seccion_iii_descripcion,seccion_iv_descripcion
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,(1) Prestaciones de derechos pasivos renunciadas. (2) Prestaciones consideradas compatibles.,,2.0,,,Prestaciones de derechos pasivos,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,"Profesor-tutor en el Centro Universitario UNED-Ceuta con una Fecha del acuerdo plenario definitivo: 19.12.2023 dedicación docente de 3 horas semanales, que no exceden las 75 horas anuales.",,3.0,,,Actividades docentes extraordinarias,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,"Miembro del Comité Ejecutivo del PP en Ceuta, sin retribución o Fecha del acuerdo plenario definitivo: 19.12.2023 dieta.",,4.0,,,Cargos en partidos ó grupos parlamentarios,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,1,,5.0,,,"Actividades de producción y creación literaria, científica, artística o técnica",,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,2,,6.0,,,Actividades privadas autorizadas,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,actividades_previas,,"1. Declaración de Actividades, de 8 de agosto de 2023 2. Declaración de Actividades, de 7 de noviembre de 2023",,7.0,,,Otras Actividades,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000162,Celaya Brey,Javier,Ceuta,8 de agosto de 2023,Nº Act 166,Registro de Intereses - Actividades,otros_intereses,,,,,,,,,,deputy_000162_interests_registro_intereses_diputado_162.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""La fecha '19.12.2023' aparece repetidamente y podría ser un error de OCR o un error en el documento original."", ""Algunas secciones como 'donaciones' y 'contribuciones' están vacías en el texto proporcionado."", ""Las notas al final de las actividades parecen ser cláusulas legales estándar y se han incluido en 'otros_intereses'.""]","* La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG
* Las actividades privadas se autorizan en la medida en que no incurran en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000163,,,,,,Registro de Intereses - Actividades,actividades_previas,,"Concejal del Ayuntamiento de Llanera (Asturias) sin dedicación exclusiva, sin percibir ningún tipo de remuneración, salvo indemnización por asistencia a órganos de la Corporación.",19.12.2023,0.0,,,Cargos públicos,,,deputy_000163_interests_registro_intereses_diputado_163.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR no incluye información personal como apellidos, nombre, circunscripción ni fecha de elección/designación."", ""No se encontraron donaciones ni contribuciones a fundaciones en el texto proporcionado."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""⚠️ No se encontró nombre del diputado""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000163,,,,,,Registro de Intereses - Actividades,actividades_previas,,Vicesecretario de Acción Política del Partido Popular de Asturias.,19.12.2023,1.0,,,Cargos en partidos ó grupos parlamentarios,,,deputy_000163_interests_registro_intereses_diputado_163.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR no incluye información personal como apellidos, nombre, circunscripción ni fecha de elección/designación."", ""No se encontraron donaciones ni contribuciones a fundaciones en el texto proporcionado."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""⚠️ No se encontró nombre del diputado""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000163,,,,,,Registro de Intereses - Actividades,otros_intereses,,,,,,,,,,deputy_000163_interests_registro_intereses_diputado_163.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR no incluye información personal como apellidos, nombre, circunscripción ni fecha de elección/designación."", ""No se encontraron donaciones ni contribuciones a fundaciones en el texto proporcionado."", ""Algunas secciones del documento están vacías o no contienen información relevante."", ""⚠️ No se encontró nombre del diputado""]","La autorización de esta actividad se realiza con la cautela de que no suponga el desempeño de otro puesto público o privado o incurra en algunas de las actividades prohibidas del artículo 159.2 LOREG. Las actividades privadas se autorizan en la medida en que no incumplan en los supuestos del artículo 159.2 de la LOREG, con las cautelas de no invocar la condición de parlamentario, no menoscabar la dedicación parlamentaria, y no incurrir en actividades prohibidas del artículo 159.2",Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000164,Micó Micó,Àgueda,Valencia/València,8 de agosto de 2023,164,XV LEGISLATURA,actividades_previas,,,,0.0,,,Cargos públicos,,,deputy_000164_interests_registro_intereses_diputado_164.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR parece tener buena calidad, pero hay algunos campos vacíos que podrían requerir verificación."", ""Algunas secciones como donaciones y contribuciones no tienen información en el texto proporcionado.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000164,Micó Micó,Àgueda,Valencia/València,8 de agosto de 2023,164,XV LEGISLATURA,actividades_previas,,,,1.0,,,Actividades públicas a las que ha renunciado,,,deputy_000164_interests_registro_intereses_diputado_164.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR parece tener buena calidad, pero hay algunos campos vacíos que podrían requerir verificación."", ""Algunas secciones como donaciones y contribuciones no tienen información en el texto proporcionado.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
000164,Micó Micó,Àgueda,Valencia/València,8 de agosto de 2023,164,XV LEGISLATURA,actividades_previas,,,,2.0,,,Prestaciones de derechos pasivos,,,deputy_000164_interests_registro_intereses_diputado_164.pdf,,DECLARACION_INTERESES_ECONOMICOS,"[""El texto OCR parece tener buena calidad, pero hay algunos campos vacíos que podrían requerir verificación."", ""Algunas secciones como donaciones y contribuciones no tienen información en el texto proporcionado.""]",,Actividades desarrolladas en los cinco años anteriores a la obtención del mandato parlamentario,"Donaciones, obsequios y beneficios no remunerados obtenidos en los cinco años anteriores",Fundaciones y otras asociaciones a las que haya contribuido,Otros intereses a declarar / observaciones
